Buffer,Time
174901,0.000016
175001,0.000016
175101,0.000016
175201,0.000014
175301,0.000015
175401,0.000014
175501,0.000015
175601,0.000016
175701,0.000016
175801,0.000014
175901,0.000015
176001,0.000015
176101,0.000015
176201,0.000015
176301,0.000016
176401,0.000016
176501,0.000016
176601,0.000015
176701,0.000016
176801,0.000014
176901,0.000016
177001,0.000016
177101,0.000016
177201,0.000014
177301,0.000015
177401,0.000015
177501,0.000016
177601,0.000014
177701,0.000015
177801,0.000015
177901,0.000015
178001,0.000015
178101,0.000015
178201,0.000015
178301,0.000016
178401,0.000015
178501,0.000016
178601,0.000014
178701,0.000016
178801,0.000015
178901,0.000015
179001,0.000015
179101,0.000016
179201,0.000016
179301,0.000016
179401,0.000014
179501,0.000015
179601,0.000016
179701,0.000016
179801,0.000017
179901,0.000015
180001,0.000014
180101,0.000016
180201,0.000015
180301,0.000018
180401,0.000015
180501,0.000016
180601,0.000015
180701,0.000015
180801,0.000015
180901,0.000016
181001,0.000016
181101,0.000016
181201,0.000015
181301,0.000015
181401,0.000016
181501,0.000015
181601,0.000015
181701,0.000016
181801,0.000014
181901,0.000016
182001,0.000016
182101,0.000016
182201,0.000014
182301,0.000016
182401,0.000015
182501,0.000016
182601,0.000014
182701,0.000016
182801,0.000014
182901,0.000016
183001,0.000017
183101,0.000016
183201,0.000016
183301,0.000016
183401,0.000015
183501,0.000016
183601,0.000016
183701,0.000016
183801,0.000015
183901,0.000016
184001,0.000015
184101,0.000016
184201,0.000017
184301,0.000016
184401,0.000015
184501,0.000016
184601,0.000016
184701,0.000016
184801,0.000015
184901,0.000017
185001,0.000015
185101,0.000017
185201,0.000015
185301,0.000017
185401,0.000016
185501,0.000017
185601,0.000015
185701,0.000016
185801,0.000015
185901,0.000017
186001,0.000017
186101,0.000016
186201,0.000017
186301,0.000017
186401,0.000015
186501,0.000016
186601,0.000015
186701,0.000017
186801,0.000016
186901,0.000016
187001,0.000016
187101,0.000017
187201,0.000015
187301,0.000016
187401,0.000015
187501,0.000015
187601,0.000016
187701,0.000017
187801,0.000015
187901,0.000016
188001,0.000016
188101,0.000017
188201,0.000015
188301,0.000017
188401,0.000016
188501,0.000017
188601,0.000016
188701,0.000016
188801,0.000014
188901,0.000015
189001,0.000015
189101,0.000016
189201,0.000016
189301,0.000017
189401,0.000015
189501,0.000017
189601,0.000015
189701,0.000017
189801,0.000015
189901,0.000017
190001,0.000015
190101,0.000017
190201,0.000015
190301,0.000017
190401,0.000015
190501,0.000017
190601,0.000016
190701,0.000016
190801,0.000016
190901,0.000017
191001,0.000016
191101,0.000017
191201,0.000015
191301,0.000017
191401,0.000015
191501,0.000016
191601,0.000015
191701,0.000017
191801,0.000016
191901,0.000016
192001,0.000016
192101,0.000016
192201,0.000016
192301,0.000016
192401,0.000016
192501,0.000016
192601,0.000017
192701,0.000016
192801,0.000016
192901,0.000017
193001,0.000016
193101,0.000016
193201,0.000014
193301,0.000017
193401,0.000016
193501,0.000018
193601,0.000020
193701,0.000020
193801,0.000021
193901,0.000020
194001,0.000021
194101,0.000018
194201,0.000020
194301,0.000021
194401,0.000019
194501,0.000020
194601,0.000021
194701,0.000051
194801,0.000032
194901,0.000028
195001,0.000025
195101,0.000024
195201,0.000023
195301,0.000023
195401,0.000023
195501,0.000021
195601,0.000022
195701,0.000020
195801,0.000021
195901,0.000020
196001,0.000021
196101,0.000021
196201,0.000020
196301,0.000020
196401,0.000021
196501,0.000057
196601,0.000025
196701,0.000045
196801,0.000036
196901,0.000034
197001,0.000030
197101,0.000025
197201,0.000024
197301,0.000023
197401,0.000024
197501,0.000025
197601,0.000034
197701,0.000023
197801,0.000024
197901,0.000022
198001,0.000023
198101,0.000022
198201,0.000022
198301,0.000020
198401,0.000021
198501,0.000022
198601,0.000023
198701,0.000022
198801,0.000027
198901,0.000042
199001,0.000081
199101,0.000030
199201,0.000031
199301,0.000025
199401,0.000026
199501,0.000023
199601,0.000023
199701,0.000026
199801,0.000022
199901,0.000023
200001,0.000022
200101,0.000023
200201,0.000023
200301,0.000021
200401,0.000022
200501,0.000024
200601,0.000023
200701,0.000021
200801,0.000021
200901,0.000021
201001,0.000022
201101,0.000020
201201,0.000022
201301,0.000021
201401,0.000020
201501,0.000020
201601,0.000021
201701,0.000021
201801,0.000020
201901,0.000020
202001,0.000020
202101,0.000020
202201,0.000022
202301,0.000021
202401,0.000026
202501,0.000022
202601,0.000019
202701,0.000019
202801,0.000020
202901,0.000020
203001,0.000020
203101,0.000020
203201,0.000018
203301,0.000020
203401,0.000019
203501,0.000019
203601,0.000020
203701,0.000019
203801,0.000019
203901,0.000018
204001,0.000019
204101,0.000019
204201,0.000018
204301,0.000019
204401,0.000020
204501,0.000017
204601,0.000017
204701,0.000019
204801,0.000017
204901,0.000017
205001,0.000017
205101,0.000019
205201,0.000018
205301,0.000018
205401,0.000018
205501,0.000017
205601,0.000017
205701,0.000019
205801,0.000018
205901,0.000020
206001,0.000018
206101,0.000020
206201,0.000017
206301,0.000019
206401,0.000018
206501,0.000019
206601,0.000019
206701,0.000019
206801,0.000019
206901,0.000020
207001,0.000020
207101,0.000024
207201,0.000063
207301,0.000033
207401,0.000036
207501,0.000089
207601,0.000042
207701,0.000084
207801,0.000097
207901,0.000032
208001,0.000031
208101,0.000030
208201,0.000024
208301,0.000054
208401,0.000027
208501,0.000027
208601,0.000024
208701,0.000025
208801,0.000024
208901,0.000028
209001,0.000059
209101,0.000052
209201,0.000022
209301,0.000026
209401,0.000022
209501,0.000039
209601,0.000025
209701,0.000023
209801,0.000026
209901,0.000028
210001,0.000026
210101,0.000055
210201,0.000029
210301,0.000026
210401,0.000022
210501,0.000022
210601,0.000021
210701,0.000020
210801,0.000019
210901,0.000045
211001,0.000033
211101,0.000029
211201,0.000030
211301,0.000033
211401,0.000024
211501,0.000023
211601,0.000023
211701,0.000023
211801,0.000022
211901,0.000024
212001,0.000023
212101,0.000024
212201,0.000023
212301,0.000020
212401,0.000019
212501,0.000019
212601,0.000018
212701,0.000020
212801,0.000018
212901,0.000020
213001,0.000020
213101,0.000020
213201,0.000020
213301,0.000019
213401,0.000018
213501,0.000019
213601,0.000019
213701,0.000018
213801,0.000017
213901,0.000020
214001,0.000017
214101,0.000020
214201,0.000017
214301,0.000020
214401,0.000017
214501,0.000018
214601,0.000018
214701,0.000018
214801,0.000018
214901,0.000019
215001,0.000018
215101,0.000016
215201,0.000016
215301,0.000017
215401,0.000017
215501,0.000017
215601,0.000017
215701,0.000017
215801,0.000018
215901,0.000017
216001,0.000017
216101,0.000017
216201,0.000017
216301,0.000018
216401,0.000017
216501,0.000017
216601,0.000016
216701,0.000018
216801,0.000016
216901,0.000018
217001,0.000017
217101,0.000018
217201,0.000017
217301,0.000018
217401,0.000017
217501,0.000017
217601,0.000017
217701,0.000017
217801,0.000017
217901,0.000018
218001,0.000018
218101,0.000017
218201,0.000017
218301,0.000018
218401,0.000016
218501,0.000017
218601,0.000015
218701,0.000018
218801,0.000017
218901,0.000017
219001,0.000015
219101,0.000017
219201,0.000016
219301,0.000017
219401,0.000018
219501,0.000017
219601,0.000017
219701,0.000018
219801,0.000017
219901,0.000018
220001,0.000016
220101,0.000017
220201,0.000016
220301,0.000017
220401,0.000017
220501,0.000017
220601,0.000017
220701,0.000017
220801,0.000016
220901,0.000016
221001,0.000015
221101,0.000018
221201,0.000016
221301,0.000016
221401,0.000016
221501,0.000018
221601,0.000017
221701,0.000017
221801,0.000015
221901,0.000017
222001,0.000015
222101,0.000022
222201,0.000016
222301,0.000016
222401,0.000015
222501,0.000017
222601,0.000017
222701,0.000017
222801,0.000016
222901,0.000017
223001,0.000018
223101,0.000017
223201,0.000017
223301,0.000017
223401,0.000015
223501,0.000017
223601,0.000017
223701,0.000017
223801,0.000017
223901,0.000017
224001,0.000017
224101,0.000017
224201,0.000016
224301,0.000017
224401,0.000016
224501,0.000017
224601,0.000015
224701,0.000017
224801,0.000016
224901,0.000016
225001,0.000016
225101,0.000018
225201,0.000016
225301,0.000017
225401,0.000017
225501,0.000017
225601,0.000017
225701,0.000017
225801,0.000016
225901,0.000018
226001,0.000017
226101,0.000017
226201,0.000016
226301,0.000018
226401,0.000017
226501,0.000017
226601,0.000016
226701,0.000016
226801,0.000015
226901,0.000017
227001,0.000016
227101,0.000017
227201,0.000016
227301,0.000017
227401,0.000017
227501,0.000017
227601,0.000026
227701,0.000017
227801,0.000016
227901,0.000017
228001,0.000017
228101,0.000017
228201,0.000016
228301,0.000017
228401,0.000017
228501,0.000017
228601,0.000017
228701,0.000017
228801,0.000017
228901,0.000017
229001,0.000016
229101,0.000017
229201,0.000017
229301,0.000017
229401,0.000038
229501,0.000030
229601,0.000027
229701,0.000026
229801,0.000027
229901,0.000023
230001,0.000023
230101,0.000024
230201,0.000024
230301,0.000021
230401,0.000020
230501,0.000023
230601,0.000021
230701,0.000021
230801,0.000021
230901,0.000021
231001,0.000021
231101,0.000021
231201,0.000019
231301,0.000019
231401,0.000020
231501,0.000021
231601,0.000021
231701,0.000019
231801,0.000020
231901,0.000020
232001,0.000020
232101,0.000019
232201,0.000020
232301,0.000019
232401,0.000021
232501,0.000019
232601,0.000020
232701,0.000019
232801,0.000019
232901,0.000019
233001,0.000017
233101,0.000020
233201,0.000018
233301,0.000021
233401,0.000020
233501,0.000019
233601,0.000019
233701,0.000019
233801,0.000019
233901,0.000018
234001,0.000017
234101,0.000019
234201,0.000017
234301,0.000019
234401,0.000017
234501,0.000020
234601,0.000017
234701,0.000018
234801,0.000019
234901,0.000018
235001,0.000017
235101,0.000019
235201,0.000017
235301,0.000019
235401,0.000018
235501,0.000019
235601,0.000018
235701,0.000019
235801,0.000019
235901,0.000018
236001,0.000017
236101,0.000019
236201,0.000017
236301,0.000018
236401,0.000018
236501,0.000018
236601,0.000018
236701,0.000019
236801,0.000018
236901,0.000020
237001,0.000018
237101,0.000019
237201,0.000018
237301,0.000019
237401,0.000018
237501,0.000018
237601,0.000017
237701,0.000019
237801,0.000017
237901,0.000019
238001,0.000018
238101,0.000018
238201,0.000021
238301,0.000019
238401,0.000018
238501,0.000018
238601,0.000017
238701,0.000018
238801,0.000017
238901,0.000018
239001,0.000016
239101,0.000017
239201,0.000017
239301,0.000018
239401,0.000016
239501,0.000017
239601,0.000016
239701,0.000018
239801,0.000016
239901,0.000018
240001,0.000025
240101,0.000017
240201,0.000016
240301,0.000019
240401,0.000016
240501,0.000017
240601,0.000017
240701,0.000018
240801,0.000017
240901,0.000018
241001,0.000017
241101,0.000017
241201,0.000017
241301,0.000018
241401,0.000017
241501,0.000017
241601,0.000017
241701,0.000017
241801,0.000017
241901,0.000017
242001,0.000017
242101,0.000018
242201,0.000016
242301,0.000030
242401,0.000017
242501,0.000018
242601,0.000018
242701,0.000018
242801,0.000017
242901,0.000018
243001,0.000017
243101,0.000017
243201,0.000017
243301,0.000022
243401,0.000020
243501,0.000018
243601,0.000017
243701,0.000017
243801,0.000016
243901,0.000017
244001,0.000019
244101,0.000017
244201,0.000016
244301,0.000017
244401,0.000017
244501,0.000016
244601,0.000021
244701,0.000018
244801,0.000017
244901,0.000016
245001,0.000018
245101,0.000023
245201,0.000016
245301,0.000016
245401,0.000017
245501,0.000017
245601,0.000017
245701,0.000016
245801,0.000017
245901,0.000018
246001,0.000017
246101,0.000018
246201,0.000017
246301,0.000017
246401,0.000017
246501,0.000017
246601,0.000017
246701,0.000017
246801,0.000017
246901,0.000017
247001,0.000016
247101,0.000017
247201,0.000017
247301,0.000017
247401,0.000017
247501,0.000018
247601,0.000017
247701,0.000018
247801,0.000016
247901,0.000017
248001,0.000017
248101,0.000018
248201,0.000017
248301,0.000017
248401,0.000017
248501,0.000018
248601,0.000016
248701,0.000017
248801,0.000017
248901,0.000016
249001,0.000016
249101,0.000017
249201,0.000017
249301,0.000017
249401,0.000016
249501,0.000017
249601,0.000017
249701,0.000019
249801,0.000017
249901,0.000019
250001,0.000018
250101,0.000018
250201,0.000016
250301,0.000019
250401,0.000018
250501,0.000017
250601,0.000018
250701,0.000019
250801,0.000019
250901,0.000020
251001,0.000018
251101,0.000019
251201,0.000018
251301,0.000020
251401,0.000019
251501,0.000019
251601,0.000018
251701,0.000025
251801,0.000019
251901,0.000030
252001,0.000023
252101,0.000025
252201,0.000026
252301,0.000022
252401,0.000023
252501,0.000024
252601,0.000018
252701,0.000022
252801,0.000019
252901,0.000022
253001,0.000018
253101,0.000022
253201,0.000017
253301,0.000021
253401,0.000017
253501,0.000022
253601,0.000018
253701,0.000022
253801,0.000019
253901,0.000021
254001,0.000018
254101,0.000021
254201,0.000018
254301,0.000021
254401,0.000020
254501,0.000021
254601,0.000020
254701,0.000021
254801,0.000017
254901,0.000021
255001,0.000020
255101,0.000021
255201,0.000019
255301,0.000020
255401,0.000019
255501,0.000021
255601,0.000018
255701,0.000021
255801,0.000018
255901,0.000021
256001,0.000018
256101,0.000021
256201,0.000020
256301,0.000021
256401,0.000018
256501,0.000021
256601,0.000018
256701,0.000020
256801,0.000018
256901,0.000021
257001,0.000019
257101,0.000021
257201,0.000018
257301,0.000021
257401,0.000019
257501,0.000021
257601,0.000020
257701,0.000022
257801,0.000018
257901,0.000021
258001,0.000018
258101,0.000020
258201,0.000018
258301,0.000020
258401,0.000018
258501,0.000021
258601,0.000018
258701,0.000020
258801,0.000017
258901,0.000021
259001,0.000018
259101,0.000020
259201,0.000019
259301,0.000020
259401,0.000017
259501,0.000020
259601,0.000018
259701,0.000020
259801,0.000018
259901,0.000021
260001,0.000018
260101,0.000021
260201,0.000020
260301,0.000020
260401,0.000017
260501,0.000019
260601,0.000018
260701,0.000020
260801,0.000018
260901,0.000020
261001,0.000017
261101,0.000020
261201,0.000018
261301,0.000020
261401,0.000018
261501,0.000019
261601,0.000018
261701,0.000020
261801,0.000018
261901,0.000020
262001,0.000019
262101,0.000020
262201,0.000052
262301,0.000032
262401,0.000025
262501,0.000028
262601,0.000022
262701,0.000024
262801,0.000021
262901,0.000026
263001,0.000021
263101,0.000025
263201,0.000021
263301,0.000023
263401,0.000021
263501,0.000022
263601,0.000020
263701,0.000023
263801,0.000020
263901,0.000023
264001,0.000022
264101,0.000022
264201,0.000022
264301,0.000022
264401,0.000021
264501,0.000023
264601,0.000021
264701,0.000023
264801,0.000020
264901,0.000023
265001,0.000020
265101,0.000021
265201,0.000021
265301,0.000022
265401,0.000021
265501,0.000024
265601,0.000020
265701,0.000022
265801,0.000020
265901,0.000023
266001,0.000020
266101,0.000023
266201,0.000020
266301,0.000023
266401,0.000020
266501,0.000022
266601,0.000020
266701,0.000022
266801,0.000020
266901,0.000022
267001,0.000020
267101,0.000021
267201,0.000019
267301,0.000020
267401,0.000019
267501,0.000022
267601,0.000020
267701,0.000021
267801,0.000020
267901,0.000022
268001,0.000019
268101,0.000020
268201,0.000019
268301,0.000022
268401,0.000019
268501,0.000021
268601,0.000019
268701,0.000022
268801,0.000020
268901,0.000021
269001,0.000019
269101,0.000021
269201,0.000019
269301,0.000021
269401,0.000019
269501,0.000023
269601,0.000020
269701,0.000021
269801,0.000020
269901,0.000022
270001,0.000019
270101,0.000023
270201,0.000019
270301,0.000022
270401,0.000018
270501,0.000022
270601,0.000019
270701,0.000022
270801,0.000019
270901,0.000021
271001,0.000019
271101,0.000022
271201,0.000019
271301,0.000022
271401,0.000019
271501,0.000023
271601,0.000019
271701,0.000023
271801,0.000018
271901,0.000022
272001,0.000019
272101,0.000022
272201,0.000019
272301,0.000022
272401,0.000019
272501,0.000022
272601,0.000019
272701,0.000021
272801,0.000019
272901,0.000022
273001,0.000018
273101,0.000022
273201,0.000019
273301,0.000023
273401,0.000019
273501,0.000022
273601,0.000019
273701,0.000034
273801,0.000021
273901,0.000025
274001,0.000021
274101,0.000023
274201,0.000021
274301,0.000023
274401,0.000022
274501,0.000024
274601,0.000021
274701,0.000023
274801,0.000022
274901,0.000049
275001,0.000028
275101,0.000032
275201,0.000028
275301,0.000027
275401,0.000024
275501,0.000027
275601,0.000025
275701,0.000025
275801,0.000023
275901,0.000025
276001,0.000023
276101,0.000025
276201,0.000024
276301,0.000027
276401,0.000025
276501,0.000027
276601,0.000024
276701,0.000026
276801,0.000025
276901,0.000027
277001,0.000026
277101,0.000026
277201,0.000024
277301,0.000025
277401,0.000024
277501,0.000026
277601,0.000024
277701,0.000027
277801,0.000025
277901,0.000025
278001,0.000023
278101,0.000024
278201,0.000024
278301,0.000025
278401,0.000025
278501,0.000029
278601,0.000027
278701,0.000028
278801,0.000026
278901,0.000029
279001,0.000026
279101,0.000029
279201,0.000025
279301,0.000028
279401,0.000026
279501,0.000027
279601,0.000027
279701,0.000028
279801,0.000027
279901,0.000025
280001,0.000026
280101,0.000025
280201,0.000024
280301,0.000026
280401,0.000025
280501,0.000026
280601,0.000024
280701,0.000026
280801,0.000024
280901,0.000026
281001,0.000026
281101,0.000032
281201,0.000026
281301,0.000027
281401,0.000026
281501,0.000028
281601,0.000028
281701,0.000027
281801,0.000027
281901,0.000029
282001,0.000027
282101,0.000030
282201,0.000042
282301,0.000058
282401,0.000037
282501,0.000034
282601,0.000030
282701,0.000034
282801,0.000049
282901,0.000040
283001,0.000031
283101,0.000034
283201,0.000028
283301,0.000030
283401,0.000031
283501,0.000031
283601,0.000031
283701,0.000033
283801,0.000029
283901,0.000031
284001,0.000027
284101,0.000032
284201,0.000028
284301,0.000030
284401,0.000027
284501,0.000031
284601,0.000027
284701,0.000030
284801,0.000028
284901,0.000030
285001,0.000029
285101,0.000029
285201,0.000028
285301,0.000031
285401,0.000030
285501,0.000032
285601,0.000030
285701,0.000033
285801,0.000032
285901,0.000031
286001,0.000034
286101,0.000034
286201,0.000029
286301,0.000031
286401,0.000029
286501,0.000029
286601,0.000028
286701,0.000069
286801,0.000033
286901,0.000047
287001,0.000031
287101,0.000034
287201,0.000032
287301,0.000031
287401,0.000029
287501,0.000030
287601,0.000029
287701,0.000031
287801,0.000027
287901,0.000030
288001,0.000028
288101,0.000031
288201,0.000029
288301,0.000033
288401,0.000027
288501,0.000036
288601,0.000031
288701,0.000032
288801,0.000032
288901,0.000033
289001,0.000074
289101,0.000033
289201,0.000078
289301,0.000036
289401,0.000038
289501,0.000065
289601,0.000051
289701,0.000035
289801,0.000058
289901,0.000072
290001,0.000049
290101,0.000041
290201,0.000038
290301,0.000037
290401,0.000031
290501,0.000063
290601,0.000071
290701,0.000083
290801,0.000039
290901,0.000044
291001,0.000031
291101,0.000051
291201,0.000031
291301,0.000035
291401,0.000030
291501,0.000035
291601,0.000031
291701,0.000032
291801,0.000037
291901,0.000030
292001,0.000028
292101,0.000029
292201,0.000029
292301,0.000030
292401,0.000027
292501,0.000044
292601,0.000047
292701,0.000031
292801,0.000027
292901,0.000029
293001,0.000029
293101,0.000024
293201,0.000025
293301,0.000027
293401,0.000031
293501,0.000028
293601,0.000024
293701,0.000035
293801,0.000027
293901,0.000027
294001,0.000026
294101,0.000029
294201,0.000025
294301,0.000031
294401,0.000059
294501,0.000030
294601,0.000027
294701,0.000031
294801,0.000025
294901,0.000027
295001,0.000057
295101,0.000039
295201,0.000039
295301,0.000034
295401,0.000029
295501,0.000040
295601,0.000031
295701,0.000036
295801,0.000031
295901,0.000031
296001,0.000031
296101,0.000050
296201,0.000057
296301,0.000039
296401,0.000033
296501,0.000036
296601,0.000029
296701,0.000030
296801,0.000028
296901,0.000030
297001,0.000032
297101,0.000038
297201,0.000028
297301,0.000032
297401,0.000028
297501,0.000031
297601,0.000028
297701,0.000029
297801,0.000027
297901,0.000029
298001,0.000024
298101,0.000028
298201,0.000023
298301,0.000028
298401,0.000023
298501,0.000028
298601,0.000025
298701,0.000026
298801,0.000024
298901,0.000026
299001,0.000024
299101,0.000026
299201,0.000022
299301,0.000026
299401,0.000023
299501,0.000027
299601,0.000024
299701,0.000027
299801,0.000023
299901,0.000026
300001,0.000024
300101,0.000027
300201,0.000022
300301,0.000025
300401,0.000023
300501,0.000027
300601,0.000022
300701,0.000024
300801,0.000021
300901,0.000024
301001,0.000021
301101,0.000025
301201,0.000022
301301,0.000025
301401,0.000022
301501,0.000026
301601,0.000022
301701,0.000025
301801,0.000021
301901,0.000026
302001,0.000023
302101,0.000024
302201,0.000022
302301,0.000024
302401,0.000022
302501,0.000025
302601,0.000022
302701,0.000024
302801,0.000021
302901,0.000023
303001,0.000021
303101,0.000022
303201,0.000021
303301,0.000023
303401,0.000021
303501,0.000023
303601,0.000022
303701,0.000024
303801,0.000021
303901,0.000023
304001,0.000021
304101,0.000023
304201,0.000022
304301,0.000024
304401,0.000021
304501,0.000022
304601,0.000021
304701,0.000022
304801,0.000022
304901,0.000023
305001,0.000022
305101,0.000023
305201,0.000021
305301,0.000023
305401,0.000021
305501,0.000023
305601,0.000021
305701,0.000023
305801,0.000021
305901,0.000023
306001,0.000022
306101,0.000024
306201,0.000021
306301,0.000023
306401,0.000021
306501,0.000024
306601,0.000021
306701,0.000023
306801,0.000021
306901,0.000023
307001,0.000021
307101,0.000022
307201,0.000020
307301,0.000022
307401,0.000020
307501,0.000021
307601,0.000022
307701,0.000023
307801,0.000022
307901,0.000022
308001,0.000021
308101,0.000022
308201,0.000022
308301,0.000023
308401,0.000021
308501,0.000023
308601,0.000022
308701,0.000023
308801,0.000021
308901,0.000021
309001,0.000021
309101,0.000022
309201,0.000021
309301,0.000022
309401,0.000021
309501,0.000022
309601,0.000021
309701,0.000022
309801,0.000020
309901,0.000022
310001,0.000021
310101,0.000023
310201,0.000021
310301,0.000022
310401,0.000020
310501,0.000022
310601,0.000021
310701,0.000022
310801,0.000020
310901,0.000021
311001,0.000021
311101,0.000023
311201,0.000021
311301,0.000024
311401,0.000021
311501,0.000023
311601,0.000021
311701,0.000022
311801,0.000020
311901,0.000022
312001,0.000021
312101,0.000022
312201,0.000021
312301,0.000023
312401,0.000022
312501,0.000024
312601,0.000023
312701,0.000023
312801,0.000022
312901,0.000024
313001,0.000022
313101,0.000025
313201,0.000022
313301,0.000027
313401,0.000023
313501,0.000028
313601,0.000023
313701,0.000025
313801,0.000025
313901,0.000026
314001,0.000025
314101,0.000029
314201,0.000027
314301,0.000029
314401,0.000027
314501,0.000031
314601,0.000034
314701,0.000033
314801,0.000033
314901,0.000032
315001,0.000030
315101,0.000031
315201,0.000030
315301,0.000030
315401,0.000025
315501,0.000027
315601,0.000026
315701,0.000028
315801,0.000026
315901,0.000027
316001,0.000024
316101,0.000026
316201,0.000025
316301,0.000026
316401,0.000024
316501,0.000026
316601,0.000030
316701,0.000026
316801,0.000024
316901,0.000024
317001,0.000030
317101,0.000025
317201,0.000025
317301,0.000024
317401,0.000024
317501,0.000024
317601,0.000022
317701,0.000023
317801,0.000022
317901,0.000025
318001,0.000022
318101,0.000024
318201,0.000022
318301,0.000023
318401,0.000023
318501,0.000022
318601,0.000022
318701,0.000024
318801,0.000022
318901,0.000024
319001,0.000023
319101,0.000024
319201,0.000022
319301,0.000024
319401,0.000022
319501,0.000023
319601,0.000022
319701,0.000024
319801,0.000021
319901,0.000023
320001,0.000022
320101,0.000023
320201,0.000023
320301,0.000023
320401,0.000022
320501,0.000024
320601,0.000023
320701,0.000023
320801,0.000022
320901,0.000023
321001,0.000023
321101,0.000024
321201,0.000022
321301,0.000024
321401,0.000022
321501,0.000023
321601,0.000022
321701,0.000024
321801,0.000023
321901,0.000023
322001,0.000021
322101,0.000023
322201,0.000022
322301,0.000023
322401,0.000022
322501,0.000023
322601,0.000023
322701,0.000024
322801,0.000022
322901,0.000024
323001,0.000022
323101,0.000024
323201,0.000023
323301,0.000024
323401,0.000022
323501,0.000022
323601,0.000021
323701,0.000022
323801,0.000023
323901,0.000024
324001,0.000022
324101,0.000023
324201,0.000021
324301,0.000023
324401,0.000022
324501,0.000022
324601,0.000022
324701,0.000025
324801,0.000022
324901,0.000024
325001,0.000022
325101,0.000023
325201,0.000022
325301,0.000023
325401,0.000022
325501,0.000023
325601,0.000022
325701,0.000022
325801,0.000022
325901,0.000023
326001,0.000022
326101,0.000022
326201,0.000022
326301,0.000023
326401,0.000022
326501,0.000023
326601,0.000022
326701,0.000023
326801,0.000022
326901,0.000024
327001,0.000022
327101,0.000023
327201,0.000021
327301,0.000023
327401,0.000021
327501,0.000023
327601,0.000022
327701,0.000027
327801,0.000027
327901,0.000029
328001,0.000026
328101,0.000031
328201,0.000025
328301,0.000028
328401,0.000026
328501,0.000030
328601,0.000026
328701,0.000026
328801,0.000025
328901,0.000027
329001,0.000025
329101,0.000028
329201,0.000024
329301,0.000026
329401,0.000025
329501,0.000026
329601,0.000026
329701,0.000027
329801,0.000028
329901,0.000027
330001,0.000025
330101,0.000026
330201,0.000026
330301,0.000026
330401,0.000026
330501,0.000026
330601,0.000024
330701,0.000026
330801,0.000024
330901,0.000024
331001,0.000026
331101,0.000025
331201,0.000023
331301,0.000024
331401,0.000024
331501,0.000026
331601,0.000024
331701,0.000025
331801,0.000024
331901,0.000025
332001,0.000025
332101,0.000025
332201,0.000024
332301,0.000025
332401,0.000024
332501,0.000024
332601,0.000024
332701,0.000024
332801,0.000023
332901,0.000024
333001,0.000023
333101,0.000024
333201,0.000023
333301,0.000025
333401,0.000024
333501,0.000024
333601,0.000024
333701,0.000024
333801,0.000024
333901,0.000023
334001,0.000023
334101,0.000023
334201,0.000026
334301,0.000024
334401,0.000030
334501,0.000030
334601,0.000028
334701,0.000028
334801,0.000029
334901,0.000031
335001,0.000029
335101,0.000031
335201,0.000027
335301,0.000031
335401,0.000028
335501,0.000029
335601,0.000034
335701,0.000030
335801,0.000032
335901,0.000031
336001,0.000029
336101,0.000029
336201,0.000030
336301,0.000030
336401,0.000031
336501,0.000040
336601,0.000030
336701,0.000030
336801,0.000030
336901,0.000027
337001,0.000030
337101,0.000029
337201,0.000031
337301,0.000030
337401,0.000033
337501,0.000030
337601,0.000071
337701,0.000032
337801,0.000038
337901,0.000034
338001,0.000042
338101,0.000038
338201,0.000034
338301,0.000033
338401,0.000031
338501,0.000027
338601,0.000029
338701,0.000029
338801,0.000030
338901,0.000028
339001,0.000030
339101,0.000028
339201,0.000029
339301,0.000027
339401,0.000030
339501,0.000029
339601,0.000029
339701,0.000027
339801,0.000030
339901,0.000029
340001,0.000031
340101,0.000030
340201,0.000032
340301,0.000032
340401,0.000031
340501,0.000032
340601,0.000032
340701,0.000031
340801,0.000033
340901,0.000032
341001,0.000033
341101,0.000034
341201,0.000033
341301,0.000032
341401,0.000034
341501,0.000031
341601,0.000035
341701,0.000031
341801,0.000034
341901,0.000041
342001,0.000060
342101,0.000167
342201,0.000266
342301,0.000093
342401,0.000037
342501,0.000034
342601,0.000036
342701,0.000031
342801,0.000033
342901,0.000035
343001,0.000035
343101,0.000034
343201,0.000033
343301,0.000037
343401,0.000048
343501,0.000032
343601,0.000033
343701,0.000040
343801,0.000043
343901,0.000034
344001,0.000034
344101,0.000033
344201,0.000032
344301,0.000033
344401,0.000031
344501,0.000028
344601,0.000030
344701,0.000028
344801,0.000029
344901,0.000028
345001,0.000029
345101,0.000028
345201,0.000029
345301,0.000028
345401,0.000028
345501,0.000027
345601,0.000029
345701,0.000027
345801,0.000030
345901,0.000027
346001,0.000029
346101,0.000028
346201,0.000028
346301,0.000027
346401,0.000028
346501,0.000029
346601,0.000027
346701,0.000027
346801,0.000029
346901,0.000027
347001,0.000029
347101,0.000026
347201,0.000028
347301,0.000026
347401,0.000028
347501,0.000027
347601,0.000027
347701,0.000026
347801,0.000029
347901,0.000026
348001,0.000027
348101,0.000026
348201,0.000028
348301,0.000026
348401,0.000029
348501,0.000027
348601,0.000028
348701,0.000026
348801,0.000028
348901,0.000028
349001,0.000028
349101,0.000026
349201,0.000028
349301,0.000027
349401,0.000028
349501,0.000027
349601,0.000028
349701,0.000026
